Trace
Swept SA
A.08.55,N9000A
121000000,-40.8968780444516
121100000,-40.8754689198362
121200000,-40.7827709536315
121300000,-40.5511699868042
121400000,-40.4966887191835
121500000,-40.4458821341189
121600000,-40.2789555802799
121700000,-40.1847877410528
121800000,-40.0641621874213
121900000,-39.9317776496101
122000000,-39.863332588276
122100000,-39.7412371616221
122200000,-39.5382987187328
122300000,-39.3838660855847
122400000,-39.307336722627
122500000,-39.1198319464736
122600000,-39.1711815364701
122700000,-39.1159653323381
122800000,-38.8917137306231
122900000,-38.7431605895649
123000000,-38.7401248777303
123100000,-38.5805476890036
123200000,-38.5165122467369
123300000,-38.4745248998071
123400000,-38.4310676798548
123500000,-38.3229360469142
123600000,-38.2037803663052
123700000,-38.1522388447294
123800000,-38.0558661959685
123900000,-37.8632168642365
124000000,-37.7668442154756
124100000,-37.6359295506869
124200000,-37.6365685214085
124300000,-37.5210875233556
124400000,-37.4754254938696
124500000,-37.2739569240028
124600000,-37.2099214817361
124700000,-37.141476420402
124800000,-36.9679354379619
124900000,-36.9024301226727
125000000,-36.8214911406477
125100000,-36.7368774760665
125200000,-36.7095888593613
125300000,-36.5669152103929
125400000,-36.3867597993518
125500000,-36.3624109286915
125600000,-36.2748575180654
125700000,-36.2740266157645
125800000,-36.153401062133
125900000,-35.9974985559625
126000000,-36.0150410664423
126100000,-35.9774633385799
126200000,-35.7914284354489
126300000,-35.7068147708677
126400000,-35.6133818681518
126500000,-35.4883466954529
126600000,-35.4706122533937
126700000,-35.4492031287784
126800000,-35.3410714958378
126900000,-35.1535667196843
127000000,-35.1233383569342
127100000,-35.1467603595039
127200000,-35.034219107496
127300000,-34.969448728718
127400000,-34.8760158260021
127500000,-34.8200646853589
127600000,-34.8082097353895
127700000,-34.652307229219
127800000,-34.5860669774185
127900000,-34.5168869795732
128000000,-34.4668153310198
128100000,-34.4387917778034
128200000,-34.3387444464864
128300000,-34.2688295121298
128400000,-34.2187578635765
128500000,-34.1628067229333
128600000,-34.081132804397
128700000,-33.9781457270351
128800000,-33.9780497612454
128900000,-33.9838332875456
129000000,-33.8918702578521
129100000,-33.7330280056366
129200000,-33.6212216901399
129300000,-33.6218606608615
129400000,-33.6452826634312
129500000,-33.5422955860692
129600000,-33.4260796515051
129700000,-33.4024657173561
129800000,-33.3992942722501
129900000,-33.2776623155646
130000000,-33.1949819939743
130100000,-33.1005426882043
130200000,-33.0898861447146
130300000,-33.0917235219158
130400000,-32.9833204224324
130500000,-32.8977003547972
130600000,-32.8392729380775
130700000,-32.8087731087846
130800000,-32.7371168348627
130900000,-32.6559063862949
131000000,-32.6518642714063
131100000,-32.5971115372427
131200000,-32.5394190570343
131300000,-32.475847084736
131400000,-32.390961953612
131500000,-32.3803054101223
131600000,-32.3556850729192
131700000,-32.2619807036605
131800000,-32.2535289697044
131900000,-32.2259688864564
132000000,-32.1984088032084
132100000,-32.0532588781635
132200000,-32.0477468902524
132300000,-31.9981387116675
132400000,-31.9940965967789
132500000,-31.8834886877618
132600000,-31.7846397629244
132700000,-31.7651639813
132800000,-31.7618568029226
132900000,-31.6968149576018
133000000,-31.6523513345955
133100000,-31.57849025114
133200000,-31.5788577553187
133300000,-31.5498277990482
133400000,-31.4274609058515
133500000,-31.3675636161093
133600000,-31.3458830249512
133700000,-31.3616841958658
133800000,-31.2804737472979
133900000,-31.1875043145504
