Trace
Swept SA
A.08.55,N9000A
124600000,-57.4229570646951
124700000,-57.444910122587
124800000,-57.0516240516338
124900000,-57.0287459823407
125000000,-57.5313475185774
125100000,-57.8134681014449
125200000,-57.5311574436875
125300000,-57.5927970731859
125400000,-57.6941232742907
125500000,-57.3441984575001
125600000,-57.6101504371206
125700000,-57.5042245420584
125800000,-57.4570935678947
125900000,-56.8778685596002
126000000,-57.4907105725214
126100000,-57.9389268069271
126200000,-57.6404475459225
126300000,-57.4801363490293
126400000,-57.4036079144164
126500000,-57.4299705913758
126600000,-57.1564791717531
126700000,-57.8259112960391
126800000,-57.2533007163456
126900000,-57.3678557746526
127000000,-57.7999034058112
127100000,-57.9850123691963
127200000,-57.4653172183114
127300000,-57.575462657551
127400000,-57.2556702377208
127500000,-57.4672369155102
127600000,-57.3348533060438
127700000,-57.3626858560256
127800000,-57.443433834816
127900000,-57.4021823527422
128000000,-57.449123252016
128100000,-57.5048833894245
128200000,-57.9751477191671
128300000,-57.4076816950522
128400000,-57.3752494511131
128500000,-57.6007799226159
128600000,-57.2839272488306
128700000,-57.6895171655849
128800000,-57.3748693013333
128900000,-56.9396918492399
129000000,-57.3261734167022
129100000,-57.5274509833344
129200000,-57.4751754535921
129300000,-57.1245157002902
129400000,-57.5624428235386
129500000,-57.2139878797704
129600000,-57.2094832232581
129700000,-57.2446651383522
129800000,-57.5847099723355
129900000,-57.3712118800909
130000000,-57.4252306779342
130100000,-56.0953640251306
130200000,-55.7047462336794
130300000,-56.4319668758098
130400000,-57.0592361524129
130500000,-56.9456894256956
130600000,-57.9845231485878
130700000,-57.5240863885697
130800000,-57.6956950282099
130900000,-57.2367281412144
131000000,-56.8600741434766
131100000,-57.5931742776968
131200000,-57.5913379006866
131300000,-57.3785747449533
131400000,-57.1467032399279
131500000,-57.62404546824
131600000,-57.3635114392766
131700000,-57.8937690963973
131800000,-57.3363207168968
131900000,-57.5762784520814
132000000,-57.570767392515
132100000,-57.1404630294575
132200000,-57.1202532396665
132300000,-57.7827994688086
132400000,-57.534024424025
132500000,-57.0735876640069
132600000,-56.9188844926608
132700000,-57.2779019426647
132800000,-57.1944876129079
132900000,-57.5748182217375
133000000,-56.9673941594734
133100000,-57.2036772121019
133200000,-56.7425055155726
133300000,-56.8972106154545
133400000,-56.5073277605146
133500000,-56.6906953843344
133600000,-57.8970946317871
133700000,-57.2602731090738
133800000,-57.3966047961749
133900000,-56.8068192101803
134000000,-56.8490790238439
134100000,-56.7325925510817
134200000,-56.7425151582512
134300000,-56.2321027154695
134400000,-56.9534438655101
134500000,-57.5498458086414
134600000,-57.4701061614408
134700000,-57.5006069909247
134800000,-56.9813753100082
134900000,-57.0353941078516
135000000,-57.0217987466616
135100000,-56.3144233188702
135200000,-57.3767750101217
135300000,-57.4219745698302
135400000,-57.3907407323708
135500000,-57.1647487194353
135600000,-57.0783946436336
135700000,-57.2794007437229
135800000,-57.3069618271619
135900000,-57.3874383394095
136000000,-56.9417003096161
136100000,-56.8546112973032
136200000,-56.9615455239551
136300000,-56.6716140345425
136400000,-56.9872702303838
136500000,-57.0177710598678
136600000,-57.4774748119103
136700000,-57.1537362429811
136800000,-56.5183845932902
136900000,-57.0736300917927
137000000,-56.9909506985471
137100000,-56.9597168610877
137200000,-57.2614092632157
137300000,-57.2911751561884
137400000,-56.7910518245639
137500000,-57.0905394171582
137600000,-57.1827749135854
137700000,-56.7671692807525
137800000,-57.4745466370797
137900000,-57.3418915610704
138000000,-57.3047782315211
138100000,-57.2948575528874
138200000,-57.1063473020246
138300000,-57.0317522104026
138400000,-56.9799401506287
138500000,-57.0751153931009
138600000,-56.430209568764
138700000,-56.8832988922055
138800000,-57.3694603586523
138900000,-57.1368539171157
139000000,-56.5955741408623
139100000,-56.784821256772
139200000,-57.6634388202159
139300000,-57.066303869109
139400000,-56.3339405999357
139500000,-56.0131417770515
139600000,-56.9902408330002
139700000,-56.6179964543299
139800000,-56.5007750450565
139900000,-56.7495520183758
140000000,-56.9534978645102
140100000,-56.8495053124389
140200000,-56.9615840946694
140300000,-57.1949274012529
140400000,-57.3871142632076
140500000,-56.8384851218419
140600000,-56.9586482056959
140700000,-56.8789085584953
140800000,-57.0799146585847
140900000,-57.4087997116282
141000000,-56.5529671085681
141100000,-56.3482882544583
141200000,-56.7580163237372
141300000,-56.4386873738754
141400000,-57.0688963965234
141500000,-57.2052280836245
141600000,-57.0358261820537
141700000,-56.5357028504292
141800000,-56.1619885987364
141900000,-57.0391362891578
142000000,-57.1313717855851
142100000,-56.814247645257
142200000,-56.1921248527683
142300000,-56.3291914763806
142400000,-56.868268371636
142500000,-56.8502633913787
142600000,-56.7080541407235
142700000,-56.8465906373583
142800000,-56.9108985463588
142900000,-56.5452685962895
143000000,-56.5279985525435
143100000,-56.4475239688316
143200000,-56.374398750232
143300000,-56.9164153915324
143400000,-57.1291804758014
143500000,-56.6841773825193
143600000,-56.9410386574622
143700000,-56.3953492621414
143800000,-56.9601489352899
143900000,-57.0053484949984
144000000,-57.197535356953
144100000,-56.9193628517201
144200000,-56.8094908075591
144300000,-57.1354361145576
144400000,-56.7698061644883
144500000,-57.1207393128687
144600000,-56.9748553796573
144700000,-56.8377906845807
144800000,-56.7124849736838
144900000,-56.8252986924255
145000000,-56.7146917117532
145100000,-56.6716988901141
145200000,-56.7286574340023
145300000,-56.7444595332616
145400000,-56.6573705209486
145500000,-56.6768473027641
145600000,-56.7801068468599
145700000,-56.3373085631114
145800000,-56.4824594883472
145900000,-56.7128630488858
146000000,-56.6698702272467
146100000,-56.6268774056076
146200000,-56.3839818529138
146300000,-56.5114943018801
146400000,-57.1270045943035
146500000,-56.9789158515584
146600000,-56.8043693944091
146700000,-56.8716170494545
146800000,-56.6022637823564
146900000,-56.8179686126704
147000000,-56.4045677893711
147100000,-55.9676489977125
147200000,-56.7036888779776
147300000,-56.6401178340241
147400000,-56.8999188550119
147500000,-56.8157695887439
147600000,-56.5221634167751
147700000,-56.5533991827703
147800000,-56.7103090921859
147900000,-56.6261598259178
148000000,-56.6978171000307
148100000,-56.3895121978373
148200000,-56.6324096790669
148300000,-56.6048505241636
148400000,-56.3979668605201
148500000,-56.0036743865128
148600000,-56.3957639795221
148700000,-56.8819254459689
148800000,-56.8389326243298
148900000,-56.5284229126028
149000000,-56.4766108528289
149100000,-56.6276412701546
149200000,-56.7669127033006
149300000,-56.7533173421107
149400000,-56.6787222504887
149500000,-56.6335246193159
149600000,-56.600820908834
149700000,-56.6695384369019
149800000,-55.7923926750162
149900000,-56.756997810274
150000000,-56.7874986397579
150100000,-56.51226588057
150200000,-56.5486462021438
150300000,-56.6085444920769
150400000,-56.7323822584871
150500000,-56.689389436848
150600000,-56.9565398229481
150700000,-56.4556815548124
150800000,-56.4494355587348
150900000,-56.2660698634507
151000000,-55.8100427225
151100000,-56.4615649039737
151200000,-56.3943191774639
151300000,-56.4578921499533
151400000,-56.8499817429626
151500000,-56.4336411736184
151600000,-56.5670331146746
151700000,-56.7812680719661
151800000,-56.6838899484959
151900000,-56.6849933175306
152000000,-56.1819302398612
152100000,-56.4931768166352
152200000,-56.7132912660166
152300000,-55.7391338846484
152400000,-56.3730175898526
152500000,-56.9532509297369
152600000,-56.8205958537276
152700000,-56.3381109983727
152800000,-56.3627323357668
152900000,-56.3167997680827
153000000,-56.2150120255452
153100000,-56.0338511397947
153200000,-56.0731712074134
153300000,-56.7592354049149
153400000,-56.5398578205805
153500000,-56.4674675384921
153600000,-56.6331966860425
153700000,-56.6791311822622
153800000,-56.6354034241119
153900000,-56.1235211083077
154000000,-56.158431556859
154100000,-56.2124503547023
154200000,-56.4575526454655
