Trace
Swept SA
A.08.55,N9000A
107800000,-32.2201590546167
107900000,-32.3141350831142
108000000,-32.28170203168
108100000,-32.3727383141325
108200000,-32.4784733268096
108300000,-32.5312929106781
108400000,-32.6370279233552
108500000,-32.6722090309542
108600000,-32.7573658213169
108700000,-32.7837276907811
108800000,-32.9217999099524
108900000,-32.9408124143043
109000000,-32.9951018711953
109100000,-33.0978971378275
109200000,-33.1948129123698
109300000,-33.2505722422833
109400000,-33.297512334062
109500000,-33.3973678546492
109600000,-33.4582717401413
109700000,-33.5838500386217
109800000,-33.5822843206591
109900000,-33.6556821268421
110000000,-33.7584773934743
110100000,-33.8678870887076
110200000,-33.9111524979301
110300000,-33.9316348753045
110400000,-34.0844058247004
110500000,-34.131345916479
110600000,-34.242960421246
110700000,-34.2840210209349
110800000,-34.351539335028
110900000,-34.4308166333008
111000000,-34.5659491064271
111100000,-34.6268529919192
111200000,-34.6657087820743
111300000,-34.8067207472905
111400000,-34.8830582995184
111500000,-34.9505766136116
111600000,-35.0967331344064
111700000,-35.1032517180674
111800000,-35.18840850843
111900000,-35.3308903466687
112000000,-35.3587220891554
112100000,-35.5548542927138
112200000,-35.5878305907791
112300000,-35.7112040797258
112400000,-35.8051801082232
112500000,-35.9432523273945
112600000,-35.9931321652181
112700000,-36.0812287016257
112800000,-36.1899034603477
112900000,-36.2956384730248
113000000,-36.436650438241
113100000,-36.4953495141994
113200000,-36.5687473203824
113300000,-36.6862413172392
113400000,-36.6979044564788
113500000,-36.9065305807282
113600000,-37.0409281173433
113700000,-37.059205685184
113800000,-37.1590612057713
113900000,-37.2500974882238
114000000,-37.3911094534399
114100000,-37.6085548158241
114200000,-37.6407961773782
114300000,-37.6936157612467
114400000,-37.8846034092265
114500000,-37.9381579296063
114600000,-38.0460977518171
114700000,-38.1459532724044
114800000,-38.3281216822495
114900000,-38.4632541553758
115000000,-38.5704590410754
115100000,-38.6071100216968
115200000,-38.8686515747548
115300000,-39.0214225241507
115400000,-39.1653742354118
115500000,-39.3027115180718
115600000,-39.3209890859125
115700000,-39.5501934324763
115800000,-39.750000318591
115900000,-39.7587237117857
116000000,-39.9820485662597
116100000,-40.1024823091614
116200000,-40.2787712269166
116300000,-40.4344819223574
116400000,-40.5078797285404
116500000,-40.7312045830144
116600000,-40.8538431354498
116700000,-41.0249874976265
116800000,-41.1395417484383
116900000,-41.2923126978342
117000000,-41.5714927271617
117100000,-41.7389624067822
117200000,-41.968166753346
117300000,-42.0886004962478
117400000,-42.2538653663345
117500000,-42.4999732526567
117600000,-42.6703826783221
117700000,-42.6938048017414
117800000,-42.9582861008443
117900000,-43.1433942567343
118000000,-43.3138036823997
118100000,-43.6076824419518
118200000,-43.7575136453028
118300000,-44.0425731667201
118400000,-44.1512479254422
118500000,-44.4127894785002
118600000,-44.6684515394683
118700000,-44.8829571558075
118800000,-45.2356308362581
118900000,-45.5206903576754
119000000,-45.6631721959141
119100000,-46.0702311781957
119200000,-46.3464714614783
119300000,-46.3875320611671
119400000,-46.6549531063149
119500000,-47.1869512955057
119600000,-47.2603491016887
119700000,-47.7210584492901
119800000,-47.7915165094282
119900000,-48.1655033487044
120000000,-48.6122489025925
120100000,-49.0736931867052
120200000,-49.2000064216967
120300000,-49.6937879123035
120400000,-50.3205929114431
120500000,-50.5571466231192
120600000,-50.6518575881279
