Trace
Swept SA
A.08.55,N9000A
108000000,-17.8672299111233
108100000,-17.878159695883
108200000,-17.8729208773955
108300000,-17.8632724398407
108400000,-17.8609733673982
108500000,-17.8785175807589
108600000,-17.8754835718052
108700000,-17.8768591819188
108800000,-17.8686806173865
108900000,-17.8810802751686
109000000,-17.8839257583047
109100000,-17.8772170667948
109200000,-17.8719782483074
109300000,-17.8807032235333
109400000,-17.8806089606245
109500000,-17.8775749516707
109600000,-17.8833601808518
109700000,-17.8744466798082
109800000,-17.876557226433
109900000,-17.8801376460804
110000000,-17.8822481927053
110100000,-17.8799491202627
110200000,-17.8827946033989
110300000,-17.8827003404901
110400000,-17.8848108871149
110500000,-17.8758973860713
110600000,-17.8809476787411
110700000,-17.8705643046751
110800000,-17.8807591529235
110900000,-17.878460080481
111000000,-17.8732212619935
111100000,-17.8812113007083
111200000,-17.8818519743107
111300000,-17.8846974574468
111400000,-17.8779887659369
111500000,-17.8837739951179
111600000,-17.8844146687203
111700000,-17.8865252153452
111800000,-17.8783466508128
111900000,-17.878252387904
112000000,-17.8781581249952
112100000,-17.8898228462661
112200000,-17.8897285833573
112300000,-17.8896343204484
112400000,-17.8866003114947
112500000,-17.8857711120746
112600000,-17.8834720396321
112700000,-17.8833777767233
112800000,-17.8862232598594
112900000,-17.8883338064843
113000000,-17.9007334642664
113100000,-17.8888802171779
113200000,-17.8939305098477
113300000,-17.8938362469389
113400000,-17.8996214761199
113500000,-17.8936477211212
113600000,-17.8884089026338
113700000,-17.8824351476352
113800000,-17.9029191070408
113900000,-17.8881261139073
114000000,-17.8909715970434
114100000,-17.8938170801796
114200000,-17.8937228172708
114300000,-17.9017128559854
114400000,-17.8935342914531
114500000,-17.8934400285443
114600000,-17.9073095593489
114700000,-17.9050104869063
114800000,-17.9049162239975
114900000,-17.9011472785325
115000000,-17.892233777489
115100000,-17.9009587527149
115200000,-17.8898404421376
115300000,-17.8956256713187
115400000,-17.8955314084099
115500000,-17.898376891546
115600000,-17.9071018667719
115700000,-17.9070076038631
115800000,-17.906178404443
115900000,-17.9038793320005
116000000,-17.9001103865355
116100000,-17.8948715680481
116200000,-17.9124157814088
116300000,-17.9123215185
116400000,-17.9173718111698
116500000,-17.9091932466375
116600000,-17.9090989837286
116700000,-17.9112095303535
116800000,-17.9111152674447
116900000,-17.9058764489573
117000000,-17.913866487672
117100000,-17.9145071612744
117200000,-17.9232321365003
117300000,-17.9224029370803
117400000,-17.9230436106827
117500000,-17.910455427083
117600000,-17.9081563546405
117700000,-17.9257005680012
117800000,-17.9256063050924
117900000,-17.9218373596274
118000000,-17.9165985411399
118100000,-17.9216488338097
118200000,-17.9164100153223
118300000,-17.9251349905483
118400000,-17.9250407276394
118500000,-17.9242115282194
118600000,-17.9307316939116
118700000,-17.9335771770478
118800000,-17.930543168094
118900000,-17.9238344765841
119000000,-17.9362341343662
119100000,-17.9332001254125
119200000,-17.9331058625037
119300000,-17.9359513456398
119400000,-17.9351221462197
119500000,-17.932088137266
119600000,-17.9415480490032
119700000,-17.943658595628
119800000,-17.9413595231855
119900000,-17.9383255142318
120000000,-17.9411709973679
120100000,-17.9374020519029
120200000,-17.9321632334155
120300000,-17.948972510265
120400000,-17.9437336917775
120500000,-17.9495189209586
120600000,-17.9553041501396
120700000,-17.9515352046746
120800000,-17.9462963861872
120900000,-17.9542864249019
121000000,-17.9490476064145
121100000,-17.9540978990843
121200000,-17.9606180647765
121300000,-17.9517045637329
121400000,-17.9516103008241
121500000,-17.9544557839602
121600000,-17.9477470924503
121700000,-17.9572070041875
121800000,-17.9512332491888
121900000,-17.9628979704597
122000000,-17.9628037075509
122100000,-17.9796129844004
122200000,-17.9684946738231
122300000,-17.9684004109143
122400000,-17.9646314654493
122500000,-17.9593926469619
122600000,-17.9592983840531
122700000,-17.9761076609025
122800000,-17.9708688424151
122900000,-17.9707745795063
123000000,-17.9824393007772
123100000,-17.9823450378683
123200000,-17.9822507749595
123300000,-17.9762770199609
123400000,-17.9813273126307
123500000,-17.9760884941432
123600000,-17.9759942312344
123700000,-17.9869240159941
123800000,-17.9875646895965
123900000,-17.9867354901764
124000000,-17.9903159098238
124100000,-17.9902216469149
124200000,-17.9989466221409
124300000,-17.992237930631
