Trace
Swept SA
A.08.55,N9000A
104200000,-18.1623324545515
104300000,-18.1629730677291
104400000,-18.1746377285751
104500000,-18.1804228973314
104600000,-18.1832683200427
104700000,-18.183173996709
104800000,-18.1735254987294
104900000,-18.177105857952
105000000,-18.1799512806632
105100000,-18.1710377191949
105200000,-18.1680036498163
105300000,-18.1789333741511
105400000,-18.1788390508175
105500000,-18.1736001719053
105600000,-18.1757106581054
105700000,-18.1704717791931
105800000,-18.1762569479493
105900000,-18.1761626246157
106000000,-18.1804779203495
106100000,-18.1700944858586
106200000,-18.170000162525
106300000,-18.1699058391914
106400000,-18.1727512619027
106500000,-18.175596684614
106600000,-18.1725626152354
106700000,-18.1687936093457
106800000,-18.1635547304334
106900000,-18.1627254705886
107000000,-18.1626311472549
107100000,-18.1485730302079
107200000,-18.1661171831439
107300000,-18.1682276693439
107400000,-18.1629887904317
107500000,-18.1650992766318
107600000,-18.1650049532982
107700000,-18.1627058204308
107800000,-18.1706957987207
107900000,-18.1676617293422
108000000,-18.16242285043
108100000,-18.1557140984953
108200000,-18.153414965628
108300000,-18.1525857057831
108400000,-18.1554311284944
108500000,-18.1472525035372
108600000,-18.1589171643833
108700000,-18.1404494282689
108800000,-18.1381502954016
108900000,-18.1615739404273
109000000,-18.1548651884927
109100000,-18.1584455477152
109200000,-18.1576162878703
109300000,-18.1582569010479
109400000,-18.1552228316694
109500000,-18.1580682543807
109600000,-18.1447450738449
109700000,-18.1402411314439
109800000,-18.1482311097338
109900000,-18.1459319768665
110000000,-18.1392232249318
110100000,-18.145008393688
110200000,-18.1478538163994
110300000,-18.1426149374871
110400000,-18.1447254236872
110500000,-18.1446311003535
110600000,-18.1423319674862
110700000,-18.1481171362424
110800000,-18.1450830668639
110900000,-18.1420489974854
111000000,-18.1390149281068
111100000,-18.1418603508181
111200000,-18.1388262814396
111300000,-18.138731958106
111400000,-18.1415773808173
111500000,-18.1444228035285
111600000,-18.1435935436837
111700000,-18.1383546647715
111800000,-18.1412000874828
111900000,-18.137431081593
112000000,-18.1343970122145
112100000,-18.1320978793471
112200000,-18.1312686195023
112300000,-18.1348489787248
112400000,-18.1421040205035
112500000,-18.1280459034565
112600000,-18.1308913261678
112700000,-18.1256524472556
112800000,-18.1284978699668
112900000,-18.1313432926781
113000000,-18.1312489693445
113100000,-18.1245402174098
113200000,-18.1215061480313
113300000,-18.1243515707426
113400000,-18.1183777553191
113500000,-18.1307773526764
113600000,-18.1299480928316
113700000,-18.1247092139193
113800000,-18.1304943826755
113900000,-18.127460313297
114000000,-18.1273659899634
114100000,-18.1147777459388
114200000,-18.1124786130715
114300000,-18.1263480834513
114400000,-18.1152297124492
114500000,-18.1151353891156
114600000,-18.1179808118269
114700000,-18.1289105361617
114800000,-18.1229367207382
114900000,-18.1257821434495
115000000,-18.1198083280261
115100000,-18.1175091951588
115200000,-18.1174148718251
115300000,-18.1165856119803
115400000,-18.1186960981803
115500000,-18.1112524097344
115600000,-18.1192423880243
115700000,-18.1110637630672
115800000,-18.1050899476437
115900000,-18.1042606877989
116000000,-18.1071061105102
116100000,-18.1128912792664
116200000,-18.0980982257082
116300000,-18.0987388388857
116400000,-18.1067288171757
116500000,-18.1073694303533
116600000,-18.1102148530646
116700000,-18.1064458471748
116800000,-18.1041467143075
116900000,-18.1003777084177
117000000,-18.0980785755504
117100000,-18.1038637443066
117200000,-18.1096489130628
117300000,-18.1036750976394
117400000,-18.1035807743058
117500000,-18.109365943062
117600000,-18.1055969371722
117700000,-18.1032978043049
117800000,-18.1054082905049
117900000,-18.1031091576376
118000000,-18.1022798977928
118100000,-18.0941012728356
118200000,-18.0969466955469
118300000,-18.108611356393
118400000,-18.1026375409695
118500000,-18.1076877732145
118600000,-18.0958344657012
118700000,-18.0898606502777
118800000,-18.102260247635
118900000,-18.1021659243014
119000000,-18.0991318549229
119100000,-18.0924231029882
119200000,-18.0989432082556
119300000,-18.0951742023659
119400000,-18.0928750694985
119500000,-18.1015999842997
119600000,-18.0978309784099
119700000,-18.0947969090314
119800000,-18.0895580301191
119900000,-18.0887287702743
120000000,-18.0952488755417
120100000,-18.0944196156969
120200000,-18.0921204828295
120300000,-18.0920261594959
120400000,-18.0919318361623
120500000,-18.0947772588736
120600000,-18.0939479990288
120700000,-18.0909139296502
120800000,-18.0966990984064
120900000,-18.0914602194942
121000000,-18.0847514675595
121100000,-18.0817173981809
121200000,-18.0992615511169
121300000,-18.0874082436035
121400000,-18.0733501265565
121500000,-18.0732558032229
121600000,-18.0959445117374
121700000,-18.0877658867803
121800000,-18.0847318174017
121900000,-18.087577240113
122000000,-18.0874829167794
122100000,-18.0844488474009
122200000,-18.0902340161571
122300000,-18.0901396928235
122400000,-18.0922501790235
122500000,-18.0840715540664
122600000,-18.0839772307328
122700000,-18.0853527804216
122800000,-18.0779090919757
122900000,-18.0770798321308
123000000,-18.0718409532186
123100000,-18.0886501696432
123200000,-18.083411290731
123300000,-18.0767025387963
123400000,-18.074403405929
123500000,-18.0772488286403
123600000,-18.0881785529751
123700000,-18.0851444835966
123800000,-18.0769658586394
123900000,-18.0856907734406
124000000,-18.0878012596406
124100000,-18.0825623807284
124200000,-18.0729138827488
124300000,-18.0676750038366
124400000,-18.0852191567725
124500000,-18.0851248334388
124600000,-18.0820907640603
124700000,-18.0819964407267
124800000,-18.0841069269267
124900000,-18.0722536194134
125000000,-18.0780387881697
125100000,-18.0727999092574
125200000,-18.0844645701035
125300000,-18.0777558181688
125400000,-18.083540986925
125500000,-18.0812418540577
125600000,-18.0811475307241
125700000,-18.0714990327444
125800000,-18.0890431856804
125900000,-18.0823344337457
126000000,-18.0748907452997
126100000,-18.080675914056
126200000,-18.0747020986325
126300000,-18.0716680292539
126400000,-18.073778515454
126500000,-18.0802986207215
126600000,-18.0860837894777
126700000,-18.0801099740542
126800000,-18.0822204602543
126900000,-18.0711020892522
127000000,-18.0827667500983
127100000,-18.0856121728096
127200000,-18.0766986113412
127300000,-18.0766042880076
127400000,-18.0853292028087
127500000,-18.0844999429638
127600000,-18.0822008100965
127700000,-18.0747571216506
127800000,-18.0702531792496
127900000,-18.0664841733598
128000000,-18.081823516762
128100000,-18.0809942569172
128200000,-18.0779601875387
128300000,-18.0749261181601
